transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,lr_prob,lr_pred,anomaly,risk_score,predicted_fraud
285,155.41,6,Food,0,0,87,3,38,0,0.6079375611827339,0,1,0.10342159137465644,0
286,6.59,21,Clothing,0,0,58,2,51,0,0.04600405166938746,0,1,0.22389080074976517,0
287,112.79,7,Clothing,0,0,97,1,39,0,0.3077195613725727,0,1,0.06487487134739216,0
288,140.81,6,Electronics,0,0,34,2,39,0,0.4786442681803734,0,1,0.04501969984912129,0
289,60.77,3,Clothing,1,0,51,5,38,1,0.8733728121090684,1,1,0.38481923883929364,0
290,160.85,2,Food,0,0,37,2,30,0,0.6645353305147379,0,1,0.13703672744413686,0
291,5.58,18,Clothing,0,0,75,3,62,0,0.12387720735067666,0,1,0.26497180440724843,0
292,6.85,14,Electronics,0,0,92,0,23,0,0.060470326643458465,0,1,0.3722168048857539,0
293,311.28,3,Clothing,0,0,40,0,42,0,0.4070913499858487,0,1,0.37986342984022015,0
294,80.39,8,Clothing,1,0,36,1,61,0,0.26408043893064564,0,1,0.10384905916880079,0
295,24.46,12,Electronics,0,0,49,1,48,0,0.13775959199729598,0,1,0.07505852647973786,0
296,132.96,17,Clothing,0,1,73,4,42,0,0.24244050466094544,0,1,0.19889840320746335,0
297,264.54,20,Travel,0,0,40,1,49,0,0.04292184822914369,0,1,0.17122892642363435,0
298,43.76,15,Clothing,0,0,26,4,46,0,0.2996424175732372,0,1,0.17461731414595247,0
299,175.54,0,Grocery,0,0,97,1,65,0,0.6392101861510513,0,1,0.3909968665996874,0
300,16.06,3,Grocery,0,0,59,2,52,0,0.5891629781630454,0,1,0.11025810008279338,0
301,9.55,17,Travel,0,0,46,3,29,0,0.14524725405867112,0,1,0.21029854520803942,0
302,136.42,7,Clothing,0,1,72,1,33,0,0.312312282114522,0,1,0.05965340850027775,0
303,140.02,19,Food,0,1,88,4,26,0,0.18060624364885192,0,1,0.3162738849663219,0
304,182.62,15,Clothing,1,0,91,0,30,0,0.0595795039386986,0,1,0.24798208744057645,0
305,233.09,20,Grocery,0,0,46,1,29,0,0.041494018040482805,0,1,0.22237992966111375,0
306,670.24,10,Electronics,0,1,97,3,43,0,0.5467081778020156,0,1,0.475248874179969,0
307,130.73,19,Travel,0,0,71,1,32,0,0.045198861098568854,0,1,0.1436559863130058,0
308,70.2,20,Electronics,0,0,64,3,21,0,0.09285042749556771,0,1,0.28536858318140984,0
309,285.42,20,Food,0,0,77,4,66,0,0.17515360745031863,0,1,0.42656706128131966,0
310,56.85,20,Clothing,0,0,27,4,27,0,0.1442276861090321,0,1,0.3239123920122964,0
311,104.04,18,Food,0,0,30,3,65,0,0.13470284015636202,0,1,0.20569036908584368,0
312,14.71,22,Electronics,0,0,38,0,61,0,0.014343597213544449,0,1,0.46526876048533816,0
313,4.62,18,Clothing,0,0,82,4,55,0,0.19021304630294616,0,1,0.33280934583704874,0
314,591.73,17,Food,0,0,31,1,65,0,0.09801387381249421,0,1,0.46006332883281137,0
315,325.4,18,Grocery,0,0,53,0,29,0,0.03974870081043509,0,1,0.38227401295637675,0
316,214.32,10,Grocery,0,0,27,0,39,0,0.14351750112491646,0,1,0.23638618712709258,0
317,94.65,2,Travel,0,0,37,0,55,0,0.4025092881356868,0,1,0.3281755128858128,0
318,34.26,7,Grocery,0,0,60,3,47,0,0.5337932315653284,0,1,0.09816750664911547,0
319,30.62,19,Grocery,0,0,62,1,32,0,0.041189032808504965,0,1,0.16336514225740717,0
320,51.84,18,Electronics,0,0,99,1,53,0,0.05050131205274454,0,1,0.09398707120425888,0
321,143.42,9,Grocery,0,1,84,1,22,0,0.23847037495318343,0,1,0.16760322586120935,0
322,225.69,15,Grocery,0,0,97,2,66,0,0.1560190321846917,0,1,0.19794328753589663,0
323,194.29,4,Electronics,0,0,46,1,21,0,0.4570401722006805,0,1,0.23655188977218233,0
324,59.11,19,Grocery,0,0,45,1,43,0,0.042401712139524456,0,1,0.08583933236722918,0
325,557.66,8,Grocery,0,0,57,0,60,0,0.25493937823505686,0,1,0.5641611928088216,0
326,241.02,7,Travel,0,0,28,2,36,0,0.45587622352555307,0,1,0.09856660133843564,0
327,145.48,10,Grocery,0,0,68,2,31,0,0.3026618354432689,0,1,0.0797551794888602,0
328,170.29,15,Grocery,0,0,25,1,44,0,0.09471378869977104,0,1,0.05961254322259239,0
329,97.93,6,Travel,0,0,86,1,55,0,0.3467372168349269,0,1,0.10489029178067544,0
330,51.24,14,Electronics,0,0,46,2,43,0,0.15776670278234922,0,1,0.002976494127996541,0
331,79.2,23,Grocery,0,0,83,2,59,0,0.03437415242944883,0,1,0.30420999552065925,0
332,255.27,20,Food,0,0,61,3,40,0,0.10955943478057241,0,1,0.21208116971677315,0
333,2.61,19,Electronics,1,0,47,5,59,0,0.24465061023060863,0,1,0.4951724486307296,0
334,22.21,22,Electronics,0,0,57,1,67,0,0.023867591996583504,0,1,0.3882711394754952,0
335,8.48,16,Grocery,0,0,46,4,66,0,0.25609950065839315,0,1,0.35045394064821783,0
336,7.48,5,Travel,0,0,88,5,19,0,0.8174196803366971,1,1,0.5306880792163826,0
337,348.16,14,Electronics,0,0,86,2,30,0,0.19939046524131604,0,1,0.1834333229053614,0
338,218.92,7,Travel,0,0,78,2,29,0,0.4501471339737211,0,1,0.11507243865615835,0
339,115.7,6,Food,0,0,82,3,54,0,0.599647241059178,0,1,0.11862737190419369,0
340,18.53,1,Travel,0,0,36,3,57,0,0.7773352538184153,0,1,0.26441287850774675,0
341,121.77,12,Clothing,0,0,42,4,53,0,0.44823081627285716,0,1,0.19879696200027372,0
342,115.46,22,Travel,0,0,91,3,20,0,0.0683985407401342,0,1,0.39392058298355603,0
343,34.24,5,Electronics,0,0,84,1,21,0,0.37392099604897167,0,1,0.2053723963660447,0
344,102.4,4,Travel,0,0,25,5,48,0,0.856430652376398,1,1,0.38057361533196826,0
345,91.5,19,Travel,0,0,44,2,58,0,0.07096211463781181,0,1,0.12630939914198056,0
346,172.21,0,Clothing,0,1,41,1,45,0,0.6373514916401739,0,1,0.2318496207358816,0
347,181.46,17,Clothing,0,0,73,3,57,0,0.16813539342311143,0,1,0.1388014798695431,0
348,8.35,14,Grocery,0,0,46,0,28,0,0.06062162810149006,0,1,0.31045073683865415,0
349,84.49,22,Electronics,0,0,57,0,64,0,0.015343429912856418,0,1,0.4355988205298884,0
350,176.96,9,Grocery,0,0,50,5,60,0,0.7153341705338395,0,1,0.4054327104116226,0
351,125.9,2,Clothing,1,0,51,0,33,0,0.40853712340294884,0,1,0.2965526245116109,0
352,349.44,4,Travel,0,0,84,5,55,0,0.8836267318938024,1,1,0.5223998358148079,0
353,193.5,23,Clothing,0,0,58,5,46,0,0.15484043837497574,0,1,0.5550547640053575,0
354,32.01,12,Food,0,0,76,3,32,0,0.3078598587148423,0,1,0.10224143228540801,0
355,13.17,7,Travel,0,0,79,3,38,0,0.5281591566763107,0,1,0.1157317735175467,0
356,185.11,21,Grocery,0,0,85,5,31,0,0.2086647366330286,0,1,0.44709696337757276,0
357,4.84,20,Travel,0,0,74,2,33,0,0.05468023113226739,0,1,0.20442762436592274,0
358,158.64,1,Food,0,0,87,3,44,0,0.7994651930365563,0,1,0.20496576203653882,0
359,507.11,8,Clothing,0,0,88,0,45,0,0.245070033327452,0,1,0.49296505396751383,0
360,154.22,16,Electronics,0,0,38,5,31,0,0.395745043699744,0,1,0.37885461250349567,0
361,88.43,17,Electronics,0,0,75,0,53,0,0.038393737682426696,0,1,0.2319281026101461,0
362,185.55,12,Electronics,0,0,51,0,27,0,0.10037526735439026,0,1,0.27564817757045135,0
363,110.33,0,Clothing,0,0,64,0,64,0,0.4995615142395404,0,1,0.5264604109678915,0
364,141.99,11,Electronics,0,1,92,3,26,0,0.3735582164903825,0,1,0.13655033336341105,0
365,510.86,19,Food,0,0,33,2,45,0,0.10262200648820444,0,1,0.3474501685446511,0
366,87.83,19,Clothing,0,0,80,5,31,0,0.2589469740815149,0,1,0.40509007695482224,0
367,584.84,20,Electronics,0,0,63,1,36,0,0.05748662228016511,0,1,0.433208247089224,0
368,424.36,4,Grocery,0,0,39,4,30,0,0.8297220558573509,1,1,0.437416789768756,0
369,39.22,7,Clothing,0,0,42,3,68,0,0.5362492271402322,0,1,0.2765567135467053,0
370,12.94,14,Clothing,0,0,76,2,54,0,0.15323727010789323,0,1,0.07009667945562582,0
371,19.12,2,Travel,0,1,85,2,56,0,0.6346883354044122,0,1,0.1551986862404458,0
372,3.31,5,Electronics,0,0,61,4,69,0,0.7304217284322929,0,1,0.47819108591994763,0
373,17.86,12,Grocery,0,0,77,0,20,0,0.08648081767744335,0,1,0.40124100493502096,0
374,206.8,11,Food,0,0,36,3,24,0,0.3882655590341267,0,1,0.1782334871715442,0
375,13.29,18,Clothing,0,0,49,4,45,0,0.19113865163076182,0,1,0.26489793954976043,0
376,69.15,17,Food,0,0,49,2,31,0,0.09758968157413118,0,1,0.06812751200484696,0
377,335.43,23,Food,0,0,45,1,54,0,0.026638915713540733,0,1,0.3624517175163399,0
378,4.24,0,Food,0,1,31,5,65,1,0.9203149271015038,1,-1,0.6202064709636179,0
379,303.22,6,Travel,0,0,73,1,69,0,0.39390211230181243,0,1,0.39324251975036917,0
380,59.6,11,Food,0,0,63,2,39,0,0.24899848137835448,0,1,0.011455709701761331,0
381,22.64,9,Electronics,0,0,99,5,48,0,0.683277589933154,0,1,0.3584683783794129,0
382,214.77,11,Electronics,0,0,73,1,18,0,0.18713417903475282,0,1,0.3095568912371674,0
383,178.45,10,Grocery,0,0,58,0,64,0,0.14001819586065292,0,1,0.3261943772409374,0
384,377.89,3,Grocery,1,0,99,0,29,0,0.4220081103775631,0,1,0.44872000266634793,0
385,239.09,18,Food,0,0,40,4,41,0,0.22712747991155124,0,1,0.2678332522074263,0
386,292.86,5,Food,1,0,39,4,47,0,0.7811323673232156,0,1,0.2866712353441725,0
387,59.64,8,Travel,0,0,64,0,63,0,0.17440609676424315,0,1,0.31467178577112026,0
388,35.16,19,Food,0,0,31,3,65,0,0.1076714952772458,0,1,0.2389315110926326,0
389,249.98,9,Food,0,0,64,3,44,0,0.4919956933722417,0,1,0.13142058988320673,0
390,295.96,4,Food,1,0,90,1,33,0,0.48231543252779374,0,1,0.20103907864150328,0
391,838.26,12,Clothing,0,0,94,2,38,0,0.3688924648440613,0,-1,0.5946898576439948,0
392,95.77,8,Clothing,0,0,46,1,21,0,0.2651067091952433,0,1,0.1800979710900396,0
393,83.74,1,Travel,0,0,83,4,19,0,0.8599042921256471,1,1,0.4939176644065199,0
394,269.63,17,Travel,0,0,29,1,38,0,0.07321074523612173,0,1,0.14771828474414256,0
395,75.01,20,Electronics,0,0,42,1,24,0,0.03576572916144474,0,1,0.19264659686277538,0
396,480.62,0,Travel,0,0,35,3,54,0,0.8682507301867952,1,1,0.49813332885131384,0
397,351.87,23,Electronics,0,0,32,0,24,0,0.01630447765067393,0,-1,0.6225480139173477,0
398,100.86,20,Food,0,0,44,1,19,0,0.03659793541806382,0,1,0.31908025931466477,0
399,250.16,11,Travel,0,0,99,4,29,0,0.5246939355683443,0,1,0.2764716273741399,0
400,252.83,9,Travel,0,0,83,4,18,0,0.616491840552964,0,1,0.4383541198827671,0
401,19.59,1,Travel,0,0,49,1,20,0,0.5552482199136847,0,1,0.3426685526112459,0
402,419.12,8,Electronics,1,1,82,6,18,1,0.863458677513256,1,-1,0.7554175431490685,1
403,126.67,1,Electronics,0,0,43,2,52,0,0.6992376765674363,0,1,0.1484895844170764,0
404,315.24,22,Grocery,0,0,26,1,33,0,0.031216933178841576,0,1,0.2998416529232803,0
405,69.43,23,Electronics,0,0,82,2,68,0,0.034132474068737234,0,1,0.41807948006918333,0
406,406.58,21,Electronics,0,0,90,3,25,0,0.10526341747632825,0,1,0.4083716302786199,0
407,88.74,13,Clothing,0,0,31,3,38,0,0.2805725233235417,0,1,0.07307286728010112,0
408,1.96,10,Travel,0,0,75,2,68,0,0.2758928104363586,0,1,0.2995283751241855,0
409,424.42,22,Electronics,0,0,57,1,22,0,0.034494749822102905,0,1,0.469057688216166,0
410,17.23,10,Travel,0,0,99,1,48,0,0.18768153335145246,0,1,0.0849270612384384,0
411,69.24,16,Travel,0,0,37,2,43,0,0.11574329632844656,0,1,0.028105041467981175,0
412,539.46,3,Clothing,0,0,34,3,18,0,0.7974015443328789,0,-1,0.6301589375254022,0
413,541.43,12,Travel,0,1,83,3,40,0,0.4220998222605782,0,1,0.3616047660739521,0
414,153.36,6,Electronics,0,0,62,2,30,0,0.48114073291458265,0,1,0.08262439327455047,0
415,179.86,15,Travel,0,0,44,4,49,0,0.32821206088172344,0,1,0.18116369551377684,0
416,107.1,0,Grocery,0,0,38,1,22,0,0.6213298983924435,0,1,0.34602367680519547,0
417,62.46,12,Grocery,0,1,64,2,37,0,0.21591810618023308,0,1,0.022527194592351734,0
418,71.73,0,Clothing,0,0,31,2,68,0,0.7275423807283024,0,1,0.38009325174046155,0
419,200.94,10,Electronics,0,0,93,2,45,0,0.31486060292912144,0,1,0.05642287510625561,0
420,251.25,5,Clothing,0,0,30,2,24,0,0.5513096309451117,0,1,0.19330660400605174,0
421,282.28,19,Grocery,0,0,64,1,30,0,0.051959434071351826,0,1,0.256053034689588,0
422,280.59,2,Electronics,0,0,77,1,49,0,0.5729928873631883,0,1,0.17906082223649405,0
423,17.21,11,Travel,0,0,33,2,63,0,0.24245124985165611,0,1,0.15123249856826018,0
424,122.77,4,Electronics,0,0,89,3,35,0,0.6861459780042793,0,1,0.12265251934675626,0
425,10.67,8,Food,0,1,44,3,63,0,0.4821107690453261,0,1,0.22129063832488086,0
426,143.54,11,Electronics,0,0,30,2,62,0,0.26561054673235157,0,1,0.11275387454998513,0
427,104.86,9,Travel,0,0,63,1,25,0,0.2318743167445499,0,1,0.11524498002390418,0
428,393.59,18,Food,0,0,45,2,46,0,0.10968410682058201,0,1,0.21738918189817472,0
429,77.79,4,Clothing,0,0,61,6,37,0,0.90633150530823,1,1,0.5284476204612412,0
430,22.41,4,Electronics,0,0,36,2,43,0,0.5440232729560048,0,1,0.08379299940656862,0
431,27.78,8,Clothing,0,0,94,4,35,0,0.610274092461982,0,1,0.17751627624101043,0
432,258.02,19,Electronics,0,0,39,5,63,0,0.29345176707001874,0,1,0.4968904216360009,0
433,173.32,16,Grocery,0,0,45,2,19,0,0.12584388770647015,0,1,0.23323249732946413,0
434,19.19,9,Grocery,0,0,70,0,60,0,0.14398056292949618,0,1,0.30949189856588044,0
435,15.81,20,Travel,0,0,95,2,64,0,0.055624014926537686,0,1,0.24569592330165693,0
436,217.3,0,Grocery,0,0,34,6,59,1,0.9593800868781379,1,-1,0.6867908226690436,0
437,13.6,21,Food,0,0,90,2,66,0,0.04646327888968354,0,1,0.33077916863064877,0
438,310.53,15,Food,0,0,63,4,41,0,0.35629485212631623,0,1,0.27198738628165786,0
439,220.5,14,Electronics,0,0,46,1,60,0,0.11744053524081678,0,1,0.13254247000652417,0
440,15.27,22,Clothing,0,0,66,2,25,0,0.03850415620847218,0,1,0.2763197278685191,0
441,15.96,16,Food,0,0,30,1,39,0,0.06938226544589791,0,1,0.12500353614891813,0
442,776.78,19,Electronics,1,0,76,2,51,0,0.1290844092003739,0,-1,0.5772202536014484,0
443,84.39,12,Clothing,0,0,61,3,49,0,0.3196793634874416,0,1,0.06633246334571513,0
444,83.35,0,Grocery,1,0,30,2,52,1,0.7290092904157923,0,1,0.19750465889520005,0
445,301.6,7,Electronics,0,0,97,2,42,0,0.4708440644512179,0,1,0.139550625793716,0
446,529.59,4,Clothing,0,0,53,1,24,0,0.5383362538993995,0,1,0.4506769059650461,0
447,768.38,5,Travel,0,0,93,4,31,0,0.8493611443575484,1,-1,0.6798228998852069,0
448,251.98,22,Travel,0,0,75,5,61,0,0.19017811578051005,0,-1,0.5717139513223286,0
449,84.96,19,Food,0,0,51,0,46,0,0.026554219012272336,0,1,0.24786309224126496,0
450,15.69,13,Clothing,0,0,61,2,54,0,0.17963521105423488,0,1,0.06438230804658239,0
451,270.22,21,Travel,0,0,70,3,54,0,0.09403612491890442,0,1,0.2520531296062196,0
452,147.12,22,Food,0,1,49,2,24,0,0.04351781979787122,0,1,0.2556238831692381,0
453,99.37,10,Electronics,0,0,61,0,50,0,0.13065173872121602,0,1,0.24327315202392427,0
454,426.28,5,Electronics,0,0,47,4,34,0,0.801952098662831,1,1,0.4016608468589012,0
455,21.22,10,Clothing,1,0,50,6,36,0,0.7477914999652914,0,1,0.5326230678713517,0
456,122.13,12,Clothing,0,0,76,3,42,0,0.3273200380301541,0,1,0.07683829434555532,0
457,2.06,11,Clothing,0,0,27,1,25,0,0.15797837299534026,0,1,0.17234365793220824,0
458,113.82,21,Clothing,1,0,97,0,29,0,0.018823397718840406,0,1,0.32345768064738917,0
459,10.43,1,Travel,0,0,96,1,20,0,0.5530533391188532,0,1,0.36062967115428635,0
460,22.77,20,Travel,0,0,52,4,48,0,0.14080725885672601,0,1,0.3043623272573945,0
461,22.5,2,Food,0,0,58,1,61,0,0.5116626661566712,0,1,0.21944119075449012,0
462,188.56,22,Travel,0,0,89,3,25,0,0.07313824261428098,0,1,0.3008854203189101,0
463,246.71,3,Electronics,1,0,53,1,21,0,0.5166238778114612,0,1,0.28934921092309135,0
464,157.6,16,Food,0,0,28,0,49,0,0.04895564545567632,0,1,0.2518258456062802,0
465,589.45,21,Travel,0,0,92,1,24,0,0.04818309232437105,0,1,0.5418487094648141,0
466,84.56,5,Clothing,0,0,86,3,31,0,0.6355718155601904,0,1,0.09704285513823979,0
467,60.56,6,Travel,0,0,62,3,51,0,0.5865679513788439,0,1,0.09376530609431893,0
468,365.31,14,Grocery,0,0,91,1,22,0,0.13174567341383103,0,1,0.30524124790602036,0
469,45.55,10,Food,0,0,26,2,29,0,0.28250847613570373,0,1,0.05435212547420698,0
470,594.52,23,Travel,0,0,68,0,54,0,0.020687656415149337,0,-1,0.6943899250368749,0
471,2.2,2,Travel,0,0,56,0,44,0,0.3805218467356304,0,1,0.3855925957752098,0
472,630.45,5,Electronics,0,0,27,0,38,0,0.3909518140846035,0,-1,0.6170872901114641,0
473,7.94,1,Clothing,0,1,41,0,30,0,0.4262429394875212,0,1,0.43632716748547146,0
474,399.19,13,Clothing,0,0,36,1,42,0,0.15976372664892188,0,1,0.2160248723559154,0
475,135.03,8,Electronics,0,0,88,1,51,0,0.2740271388237598,0,1,0.07222822745488844,0
476,892.23,17,Electronics,0,0,87,1,59,0,0.12680600235812825,0,-1,0.6225920596365424,0
477,13.8,18,Grocery,1,0,96,5,61,0,0.2833165059231683,0,1,0.4856169153314377,0
478,145.28,11,Food,0,0,65,0,65,0,0.11557557264906237,0,1,0.343929385425434,0
479,627.04,12,Clothing,0,0,26,2,34,0,0.32239544968154665,0,1,0.4355017824470919,0
480,133.28,11,Electronics,0,0,77,3,38,0,0.37225925793900166,0,1,0.0749299387687855,0
481,178.67,11,Electronics,0,0,58,2,32,0,0.2708786331215248,0,1,0.05438119273483436,0
482,214.18,17,Food,0,0,98,0,43,0,0.043059275755485606,0,1,0.24312411437786083,0
483,109.1,8,Electronics,0,0,64,3,50,0,0.5051848810166847,0,1,0.08317186333458375,0
484,177.78,16,Grocery,0,0,95,5,52,0,0.40243858095140894,0,1,0.3929459237443566,0
485,158.01,20,Food,0,0,89,3,43,0,0.10075599651135315,0,1,0.15641943145869686,0
486,416.56,15,Grocery,0,0,79,3,29,0,0.26859749969323643,0,1,0.31118109531253163,0
487,8.37,16,Travel,0,0,98,2,39,0,0.10974279543616106,0,1,0.12150511541024658,0
488,59.37,20,Clothing,1,0,75,4,27,0,0.14452960147883898,0,1,0.3239123920122964,0
489,540.72,23,Electronics,0,0,29,4,26,0,0.13291690216465574,0,-1,0.6657826928751658,0
490,397.74,7,Food,0,0,80,2,53,0,0.4947841371910427,0,1,0.19481496429974107,0
491,109.47,10,Grocery,0,1,45,2,51,0,0.2963463667976455,0,1,0.05980554014160136,0
492,174.23,23,Clothing,0,0,82,4,38,0,0.09726806910939702,0,1,0.4421703252803434,0
493,58.48,1,Clothing,0,0,97,5,50,0,0.9095108529477661,1,1,0.4533977889154314,0
494,37.51,7,Electronics,1,1,55,2,27,0,0.40697203915765406,0,1,0.07504058168696108,0
495,112.15,11,Clothing,0,0,70,2,62,0,0.2597147559635248,0,1,0.10924590596845489,0
496,78.47,20,Electronics,0,0,51,3,24,0,0.09358953130930113,0,1,0.21839327231426486,0
497,157.72,0,Travel,0,0,94,3,45,0,0.8278191024936526,1,1,0.2638228982560363,0
498,14.57,22,Electronics,0,0,55,2,35,0,0.038568314090728,0,1,0.23471404962189835,0
499,659.69,12,Grocery,0,0,65,2,32,0,0.32924500359201303,0,1,0.48309445486491154,0
500,771.1,21,Clothing,0,0,69,3,57,0,0.14444845144700316,0,-1,0.6614080489459886,0
501,215.62,20,Clothing,0,0,60,3,47,0,0.10602375801090917,0,1,0.182910736310255,0
502,138.25,16,Clothing,0,0,26,3,42,0,0.18900665535832906,0,1,0.09409111364051703,0
503,66.67,13,Electronics,0,0,86,3,67,0,0.27767226658870936,0,1,0.22119209476491586,0
504,302.56,13,Food,1,0,45,1,67,0,0.1483404910834791,0,1,0.2946321386285519,0
505,207.78,15,Electronics,0,0,58,3,62,0,0.23213789446141642,0,1,0.1570990814515371,0
506,31.95,16,Grocery,0,0,37,3,47,0,0.17388118254343993,0,1,0.12139937895743312,0
507,435.29,5,Electronics,0,0,43,1,33,0,0.46914301945533377,0,1,0.25460581594325266,0
508,311.22,6,Clothing,0,0,57,2,27,0,0.5192162743084966,0,1,0.18896670413880104,0
509,538.51,0,Travel,0,1,73,0,42,0,0.6006584047275664,0,-1,0.663287625749505,0
510,232.85,14,Grocery,0,0,27,2,29,0,0.1821003630751874,0,1,0.09402809590644566,0
511,171.07,19,Travel,0,1,62,4,57,0,0.18623542986091365,0,1,0.2664184661568513,0
512,97.51,20,Grocery,0,0,95,1,18,0,0.036475081477468904,0,1,0.34903255833242436,0
513,485.82,17,Grocery,0,0,39,3,26,0,0.21228744118987442,0,1,0.3999440108147751,0
514,361.87,12,Clothing,0,0,62,2,37,0,0.2690919784663652,0,1,0.15235948745663774,0
515,8.33,23,Electronics,0,0,49,3,55,0,0.05240322474306578,0,1,0.39240388359439154,0
516,4.81,1,Clothing,0,0,85,0,35,0,0.42579536849080746,0,1,0.4224586036149409,0
517,85.02,18,Clothing,0,0,74,3,46,0,0.132041445542723,0,1,0.10673467379406099,0
518,299.46,14,Clothing,0,0,34,2,54,0,0.1928566114733543,0,1,0.10726899833336181,0
519,785.57,11,Travel,1,0,74,1,66,0,0.28831434771376363,0,-1,0.6250034559540965,0
520,29.34,14,Grocery,0,0,66,1,29,0,0.09887734452845826,0,1,0.09399285482896298,0
521,162.31,17,Food,0,0,95,4,54,0,0.24824611511902372,0,1,0.21200792070316327,0
522,86.31,13,Electronics,0,0,76,6,49,0,0.6432030219970631,0,1,0.5296088897781425,0
523,630.67,5,Clothing,1,1,70,2,29,0,0.6399496485718544,0,1,0.500052202581325,0
524,332.26,11,Grocery,0,0,64,4,54,0,0.5459961597904843,0,1,0.29120189372792676,0
525,327.99,19,Electronics,0,0,82,3,56,0,0.13789071924441942,0,1,0.26644950410065893,0
526,113.83,22,Food,0,0,48,3,29,0,0.06843605602257943,0,1,0.2572738802721696,0
527,96.45,5,Food,0,0,93,0,50,0,0.27721564142713695,0,1,0.24768290490981204,0
528,57.49,8,Clothing,0,0,64,2,60,0,0.36886010625746396,0,1,0.08019286941362724,0
529,10.44,3,Food,0,0,44,1,49,0,0.46111001624235204,0,1,0.14722434181955238,0
530,360.08,16,Food,0,0,53,2,50,0,0.14809552134149812,0,1,0.17160620236771007,0
531,301.7,1,Electronics,0,0,61,1,41,0,0.6225915384482412,0,1,0.254925150864216,0
532,1471.04,15,Electronics,1,0,44,3,48,0,0.5063764597006283,0,-1,0.7579995057220301,1
533,1025.08,23,Clothing,1,0,42,2,64,0,0.08189200077897404,0,-1,0.843924700483221,1
534,145.92,13,Grocery,0,0,28,3,47,0,0.2923498624330679,0,1,0.06327643105915827,0
535,263.75,7,Clothing,0,0,35,1,43,0,0.3399693099974642,0,1,0.12107453708361517,0
536,521.31,13,Travel,0,0,88,3,19,0,0.3712916562377287,0,1,0.47272130433511367,0
537,341.06,1,Food,0,0,76,3,69,0,0.8271982867187351,1,1,0.5276748989233067,0
538,51.15,15,Grocery,0,0,67,2,34,0,0.13410489969347386,0,1,0.04576942784881475,0
539,107.79,3,Electronics,0,0,38,5,18,1,0.8778146362687308,1,-1,0.5666118451183046,0
540,24.89,0,Travel,0,0,69,1,69,0,0.6051082099307109,0,1,0.47448469398729165,0
541,554.44,22,Travel,0,0,52,1,48,0,0.03918535276270017,0,1,0.46976069018164696,0
542,167.73,19,Food,1,0,28,3,46,0,0.12017672890324912,0,1,0.13067294636738597,0
543,46.73,13,Electronics,0,0,40,1,28,0,0.11865890085664947,0,1,0.09131523023876391,0
544,200.49,7,Grocery,0,0,62,2,62,0,0.44769313529668686,0,1,0.13669625897723925,0
545,173.28,2,Electronics,0,0,87,1,21,0,0.545684652838214,0,1,0.2476321421933772,0
546,79.82,4,Food,1,0,47,2,53,0,0.5583921641157918,0,1,0.08388011563247008,0
547,21.7,5,Travel,0,0,44,2,25,0,0.4958945286493471,0,1,0.13219483163508938,0
548,200.42,21,Food,0,1,93,1,53,0,0.03377515536359099,0,1,0.1820568421753438,0
549,132.23,7,Clothing,0,0,45,2,64,0,0.43150461787398703,0,1,0.1414025800207472,0
550,266.37,5,Travel,0,0,66,1,38,0,0.42893315881247596,0,1,0.1395905454523823,0
